"id","title","contains_table","published_at","url","legislative_term","ministries","ministries_short","org"
33531,"Situation beim Zentralen Objektschutz - Intelligente Entlastung der Berliner Polizei schaffen!",False,"2015-09-03","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16808.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","SPD"
33532,"NPD-Demonstration vor der Grunewaldstr. 87 in Schöneberg",False,"2015-09-01","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16801.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","SPD"
33533,"Organisierte Kriminalität in Berlin - Umsetzung von angekündigten Maßnahmen gegen ""kriminelle Clans"" seit 2013",False,"2015-09-01","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16802.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","SPD"
33534,"G7-Gipfel in Elmau - Berliner Einsatzkräfte vor Ort?",False,"2015-09-03","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16805.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","SPD"
33535,"Bei welchen Verdachtsfällen und Verstößen müssen Bezirks- bzw. Ordnungsämter tätig werden?",False,"2015-08-31","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16811.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","SPD"
33536,"Landwirtschaft in Berlin",False,"2015-09-02","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16798.pdf",17,"Senatsverwaltung für Justiz und Verbraucherschutz","SenJustV","SPD"
33537,"Feuerschutz- und Atemschutztauglichkeit bei der Freiwilligen Feuerwehr",False,"2015-09-04","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16799.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","SPD"
33538,"Zukunft des Deutsch-Amerikanischen Volksfestes",False,"2015-09-03","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16824.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Die Linke"
33539,"Organisierte Kriminalität in Berlin - Stärkung der Strafverfolgungs- und Finanzbehörden nötig?",False,"2015-09-03","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16815.pdf",17,"Senatsverwaltung für Justiz und Verbraucherschutz","SenJustV","SPD"
33540,"Polizeistrukturreform - Zum Diensthundewesen",False,"2015-09-03","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16816.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","SPD"
33541,"Polizeistrukturreform - Zur Dritten Bereitschaftspolizeiabteilung (BPA)",False,"2015-09-03","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16818.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","SPD"
33542,"Polizeistrukturreform - Zum Personal und freien Stellen",False,"2015-08-28","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16821.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","SPD"
33543,"Polizeieinsatz am Landesamt für Gesundheit und Soziales (LAGeSo) am 7. August 2015",False,"2015-09-01","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16783.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Piraten"
33585,"Sicherheitsdienst vor dem Landesamt für Gesundheit und Soziales (LAGeSo)",False,"2015-09-07","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16848.pdf",17,"Senatsverwaltung für Gesundheit und Soziales","SenGesSoz","Piraten"
33586,"Neubesetzung der Stelle der/s Landespsychiatriebeauftragten",False,"2015-09-07","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16850.pdf",17,"Senatsverwaltung für Gesundheit und Soziales","SenGesSoz","Die Linke"
33587,"Wie bewertet der Senat den ""Aufbauplan zur Qualitätssicherung der Berliner Musikschulen"" des Musikschulbeirats?",False,"2015-09-07","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16851.pdf",17,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","SenBildJugWiss","Bündnis 90/Die Grünen"
33588,"Berliner Feuerwehr: Einsatzkonzept 2015",False,"2015-09-03","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16840.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Bündnis 90/Die Grünen"
33589,"Können blinde Menschen in Berlin ohne Diskriminierung Blut spenden?",False,"2015-09-07","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16844.pdf",17,"Senatsverwaltung für Gesundheit und Soziales","SenGesSoz","Die Linke"
33590,"Fachkräfteanteil in stationären Pflegeeinrichtungen",False,"2015-09-07","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16845.pdf",17,"Senatsverwaltung für Gesundheit und Soziales","SenGesSoz","Die Linke"
33591,"Polizeistrukturreform - Zur ""Kooperativen Leitstelle""",False,"2015-09-03","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16822.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","SPD"
33592,"Polizeistrukturreform - Zu Verkehrsdiensten (VkD)",False,"2015-09-03","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16817.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","SPD"
33593,"Neubau der Löwenbrücke im Tiergarten - Wie ist der Stand?",False,"2015-09-03","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16825.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Die Linke"
33594,"Dresdner Bahn (I)",False,"2015-09-03","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16828.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","CDU"
33595,"Abschaffung des zweiten Löschfahrzeuges auf der Feuerwache in Spandau-Süd?",False,"2015-09-01","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16854.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","SPD"
33596,"Unfälle zwischen Fahrzeugen des ÖPNV und anderen Verkehrsteilnehmern",True,"2015-09-04","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16829.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","CDU"
33597,"Planungen zur Ortsumfahrung Ahrensfelde vorantreiben",False,"2015-09-04","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16823.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","SPD"
33657,"Wegfall der Kosten für Archivrecherche durch (Angehörige von) Verfolgte(n) der Nazis?",False,"2015-09-08","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16896.pdf",17,"Regierender Bürgermeister","RBm","Die Linke"
33657,"Wegfall der Kosten für Archivrecherche durch (Angehörige von) Verfolgte(n) der Nazis?",False,"2015-09-08","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16896.pdf",17,"Senatskanzlei","Skzl","Die Linke"
33658,"Breitbandausbau in Berlin-Blankenfelde",False,"2015-09-04","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16879.pdf",17,"Senatsverwaltung für Wirtschaft, Technolgie und Forschung","SenWiTechForsch","CDU"
33659,"Gebäudeschäden durch Starkregenwasser Ergänzende Nachfragen zu den Schriftlichen Anfragen 17/15812 und 17/15818",False,"2015-09-08","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16882.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Die Linke"
33660,"Gebäudeschäden durch Tiefbaumaßnahmen im Grundwasserbereich",False,"2015-09-08","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16883.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Die Linke"
33661,"Genehmigungen für Wohnungsneubau und -ausbau in Berlin (2014 und 1. Halbjahr 2015)",True,"2015-09-06","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16863.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","CDU"
33662,"Verkehrliche Planungen in Pankow",False,"2015-09-04","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16866.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Die Linke"
33663,"Ermittlungen gegen Netzpolitik.org wegen Landesverrats",False,"2015-09-08","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16852.pdf",17,"Senatsverwaltung für Justiz und Verbraucherschutz","SenJustV","Bündnis 90/Die Grünen"
33664,"Schulabgänger*innen ohne Abschluss in den Schuljahren 2013/14 und 2014/15",False,"2015-09-07","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16833.pdf",17,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","SenBildJugWiss","Piraten"
33665,"Was macht die Polizei an Berliner Schulen? - Aktuelle Zahlen",False,"2015-09-03","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16834.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Piraten"
33666,"Baumpflege in Berlin",True,"2015-09-04","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16870.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Piraten"
33667,"Hilfe für betroffene Anwohner nach dem Feuerwehreinsatz in der Fregestraße 77 am 11.10.2014",False,"2015-09-07","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16871.pdf",17,"Senatsverwaltung für Gesundheit und Soziales","SenGesSoz","Piraten"
33668,"Vertrauen ist gut, Kontrolle ist besser? - Einsatz von fest installierten Lesegeräten in Berliner Bussen -",False,"2015-09-04","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16872.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Piraten"
33669,"Konsolidierung des Serverbetriebs",False,"2015-09-03","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16841.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Bündnis 90/Die Grünen"
33670,"Ausbruch aus der U-Haft in Moabit im Jahr 2014 - Was hat sich seitdem getan?",False,"2015-09-04","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16810.pdf",17,"Senatsverwaltung für Justiz und Verbraucherschutz","SenJustV","SPD"
33671,"Sinnfreie Einstellung der Förderung der Kiezzeitungen",False,"2015-09-06","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16865.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Bündnis 90/Die Grünen"
33672,"Aktueller Berliner Motorisierungsgrad",False,"2015-09-05","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16873.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Piraten"
33725,"Umsetzung des Zweckentfremdungsverbotsgesetzes",False,"2015-09-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16898.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","CDU"
33726,"Aktuelle Situation des Mauerparks",False,"2015-09-08","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16878.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","CDU"
33727,"Don't Want To Pay - LAGeSo rückt die Kohle nicht raus",False,"2015-09-08","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16867.pdf",17,"Senatsverwaltung für Gesundheit und Soziales","SenGesSoz","Piraten"
33728,"Denkmalschutz für das ICC? - Hintergrund und Auswirkungen",False,"2015-09-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16864.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","CDU"
33743,"Sommer, Sonne, Sommerbad (I)",False,"2015-09-04","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16860.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","CDU"
33744,"Sommer, Sonne, Sommerbad (II)",False,"2015-09-04","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16861.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","CDU"
33745,"Ausbildung und fehlender Versicherungsschutz bei der Freiwilligen Feuerwehr",True,"2015-09-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16855.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","SPD"
33790,"Vergehen gegen das Betäubungsmittelgesetz",True,"2015-09-07","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16856.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","CDU"
33791,"Verstöße gegen das Tierschutzgesetz",False,"2015-09-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16857.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","CDU"
33792,"Giftköder gefunden - was nun?",False,"2015-09-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16858.pdf",17,"Senatsverwaltung für Justiz und Verbraucherschutz","SenJustV","CDU"
33793,"Islamistische und salafistische Bestrebungen in Berlin",False,"2015-09-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16849.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Bündnis 90/Die Grünen"
33794,"Kriminalität um und auf dem RAW-Gelände Friedrichshain",False,"2015-09-07","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16869.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Piraten"
33855,"Engagement von Jugendlichen für den Denkmalschutz",False,"2015-09-10","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16889.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","CDU"
33856,"Die Polizei - Dein Freund und (Wahl-)Helfer? Warum bevorzugt eine Berliner Polizeidirektion Parteiveranstaltungen der CDU?",False,"2015-09-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16885.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","SPD"
33857,"Lärmmessungen am BER bei Nutzung der Südbahn",False,"2015-09-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16881.pdf",17,"Regierender Bürgermeister","RBm","Die Linke"
33858,"Fußgängersituation am S- und U-Bahnhof Schönhauser Allee",True,"2015-09-08","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16880.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","CDU"
33859,"Situation unbegleiteter minderjähriger Flüchtlinge (III) - Inobhutnahme/ Clearingverfahren und Aushilfskräfte für Altersschätzung",False,"2015-09-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16875.pdf",17,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","SenBildJugWiss","Piraten"
33860,"Situation unbegleiteter minderjähriger Flüchtlinge in Berlin (IV) - rechtswidrig gekürzte Barleistungen, Krankenversorgung und Beschulung",False,"2015-09-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16876.pdf",17,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","SenBildJugWiss","Piraten"
33861,"Situation unbegleiteter minderjähriger Flüchtlinge in Berlin (II) - Unterbringung und Betreuung",False,"2015-09-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16874.pdf",17,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","SenBildJugWiss","Piraten"
33862,"Gefährdungen im Berliner Verkehr durch Telefonieren am Steuer",False,"2015-09-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16884.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","SPD"
33863,"Versorgung und Unterbringung von Asylsuchenden seit August 2015",False,"2015-09-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16868.pdf",17,"Senatsverwaltung für Gesundheit und Soziales","SenGesSoz","Piraten"
33864,"Nach der Abwicklung: Wie geht es weiter mit dem Vivantes-Standort in Prenzlauer Berg?",False,"2015-09-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16853.pdf",17,"Senatsverwaltung für Gesundheit und Soziales","SenGesSoz","Bündnis 90/Die Grünen"
33865,"Sommer, Sonne, Sommerbad (III)",False,"2015-09-04","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16862.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","CDU"
33866,"Orientierungslauf in den Berliner Forsten",False,"2015-09-14","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16859.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","CDU"
33867,"Suizide und Suizidprävention in Berlin",False,"2015-09-10","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16877.pdf",17,"Senatsverwaltung für Gesundheit und Soziales","SenGesSoz","SPD"
33949,"Wurde und wird bei Aufsichtsratssitzungen der Flughafengesellschaft Alkohol konsumiert?",False,"2015-09-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16900.pdf",17,"Regierender Bürgermeister","RBm","Piraten"
33950,"Artikel 9 der UN-Behindertenrechtskonvention - wie steht es um Berlins Barrierefreiheit?",False,"2015-09-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16893.pdf",17,"Regierender Bürgermeister","RBm","Piraten"
33951,"Beteiligungsballet (I): Nutzung bezirklicher Beteiligungsinstrumente",True,"2015-09-07","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16846.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Piraten"
33952,"Lette-Verein",False,"2015-09-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16914.pdf",17,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","SenBildJugWiss","Die Linke"
33953,"Welche Perspektive haben Bundes- und Landesbauten sowie ehemals öffentliche Bauten in der historischen Mitte?",False,"2015-09-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16887.pdf",17,"Senatsverwaltung für Finanzen","SenFin","Die Linke"
33980,"Würdigung des antifaschistischen Arbeiterehepaars Hampel in Wedding",False,"2015-09-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16895.pdf",17,"Senatsverwaltung für Finanzen","SenFin","Die Linke"
33981,"Pflegestützpunkt für Hohenschönhausen zügig einrichten!",False,"2015-09-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16897.pdf",17,"Senatsverwaltung für Gesundheit und Soziales","SenGesSoz","SPD"
33982,"Wie weiter in der Schwimmhalle Baumschulenweg? (II)",False,"2015-09-14","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16888.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Die Linke"
33983,"Berliner Baustellen zwischen Koordination und Chaos",False,"2015-09-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16890.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","CDU"
33984,"Wie gehen die städtischen Wohnungsbaugesellschaften mit ihren Mieterinnen und Mietern bei Wegfall der Anschlussförderung um?",False,"2015-09-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16886.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Die Linke"
33985,"Amtsfeld-Schule - Investitions- und Personalbedarf",False,"2015-09-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16915.pdf",17,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","SenBildJugWiss","SPD"
33986,"Weiterentwicklung der Leitstellen von Feuerwehr und Polizei?",False,"2015-09-03","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16839.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Bündnis 90/Die Grünen"
34124,"Geschäftliche Beziehungen landeseigener Unternehmen mit Gesellschaften der sog. Padovicz- Gruppe",False,"2015-09-16","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16901.pdf",17,"Senatsverwaltung für Finanzen","SenFin","Piraten"
34125,"Langfristige Sicherung des Archivs der DDR-Opposition (II)",False,"2015-09-16","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16913.pdf",17,"Senatskanzlei – Kulturelle Angelegenheiten","","Die Linke"
34126,"Lichterfelde Süd: Wie weit sind die Planungen vorangeschritten?",False,"2015-09-17","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16894.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Die Linke"
34127,"""Piss in"" in Moabit - keine barrierefreien Toiletten in der Arminiushalle",False,"2015-09-16","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16892.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Piraten"
34128,"Sanierungsbedarf der Neuköllner Kitas",False,"2015-09-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16951.pdf",17,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","SenBildJugWiss","SPD"
34217,"Denkmalpflegerische und stadtplanerische Entwicklungen auf dem Gelände des Grauen Klosters und im Klosterviertel in Berlin-Mitte",False,"2015-09-17","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16964.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Die Linke"
34218,"Wie wirksam ist die Mietpreisbremse in Berlin?",False,"2015-09-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16961.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Die Linke"
34219,"Rechtslage für Genehmigungspraxis von Ferienwohnungen",False,"2015-09-21","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16963.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Die Linke"
34220,"Verfahren gegen Gesellschaften der sog. Padovicz-Gruppe - Nachfrage",False,"2015-09-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16902.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Piraten"
34221,"Verweigerung von Aussagegenehmigungen bei V-Personen und Angestellten des Verfassungsschutzes",False,"2015-09-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16903.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Piraten"
34222,"Kommen die landeseigenen Unternehmen ihrer sozialen Verantwortung nach?",False,"2015-09-14","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16904.pdf",17,"Senatsverwaltung für Finanzen","SenFin","Piraten"
34223,"Stand des automatisierten ÖPNV-Fahrbetriebs in Berlin",False,"2015-09-21","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16954.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Piraten"
34224,"Anteil der Verfahren mit ausländerrechtlichem Schwerpunkt beim Verwaltungsgericht Berlin",False,"2015-09-18","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16899.pdf",17,"Senatsverwaltung für Justiz und Verbraucherschutz","SenJustV","Piraten"
34225,"Kriminalitätsentwicklung im 1. Halbjahr 2015",True,"2015-09-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16891.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Bündnis 90/Die Grünen"
34226,"Besoldung für Richterinnen und Richter sowie Staatsanwältinnen und Staatsanwälte - Konsequenzen aus dem Urteil des Bundesverfassungsgerichts (BVerfG)",False,"2015-09-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16919.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","SPD"
34227,"Illegaler Zigarettenhandel in Berlin in den Jahren 2004 bis 2014",True,"2015-09-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16921.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","SPD"
34228,"Sanierungsbedarf der Berliner Kitas",False,"2015-09-20","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16952.pdf",17,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","SenBildJugWiss","SPD"
34425,"Ergebnisse der Vergleichstests der Drittklässler/innen (VERA 3) in den Bezirken 2010",False,"2015-09-21","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16988.pdf",17,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","SenBildJugWiss","SPD"
34426,"Ergebnisse der Vergleichstests der Drittklässler/innen (VERA 3) in den Bezirken 2011",False,"2015-09-21","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16989.pdf",17,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","SenBildJugWiss","SPD"
34427,"Ergebnisse der Vergleichstests der Drittklässler/innen (VERA 3) in den Bezirken 2012",False,"2015-09-21","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16990.pdf",17,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","SenBildJugWiss","SPD"
34428,"Ausschreibungen im Zusammenhang mit der Errichtung des Flughafens Berlin Brandenburg im Jahr 2010",False,"2015-09-21","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16905.pdf",17,"Regierender Bürgermeister","RBm","Piraten"
34429,"Ausschreibungen im Zusammenhang mit der Errichtung des Flughafens Berlin Brandenburg im Jahr 2011",False,"2015-09-21","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-16906.pdf",17,"Regierender Bürgermeister","RBm","Piraten"
